event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20201111,1605085752887431,user_engagement,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201130,1606735422948153,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Cotopaxi Shell,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cotopaxi+Shell,,,
20210116,1610786677735459,add_shipping_info,,,91133314.4607314875,1610786339198870,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Italy,cpc,<Other>,google,WEB,,,,,,(not set),Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,https://shop.googlemerchandisestore.com/basket.html?,
20210116,1610786598027573,view_item,,,91133314.4607314875,1610786339198870,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Italy,cpc,<Other>,google,WEB,,,,,,(not set),Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,google,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,<Other>
20210125,1611537399635158,user_engagement,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Google Cork Card Holder,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cork+Card+Holder,,,
20210125,1611537257731396,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/?,
20201210,1607571920748719,page_view,,,3679714963.5617854994,1607571418157088,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,shop.googlemerchandisestore.com,,(referral)
20210118,1610961092035909,user_engagement,,,6905027.1372385289,1610961087935483,desktop,Edge,Microsoft,Web,en-gb,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210118,1610935958004759,session_start,,,87908084.3743725410,1610935958004759,desktop,Edge,Microsoft,Web,,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201210,1607571793467586,user_engagement,,,3679714963.5617854994,1607571418157088,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Womens | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20210122,1611297235654570,page_view,,,6736699.8077991571,1611297191972905,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,,
20201204,1607070042100368,page_view,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201204,1607068419215179,scroll,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20201125,1606328173422757,user_engagement,,,6272544.4951514838,1606328103813434,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20210114,1610611542773895,scroll,,,74436247.4298055790,1610611541726151,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210125,1611537820281425,select_item,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201120,1605902361021673,view_item,,,76769290.7382777741,1605902190107900,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,1,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/?,
20201127,1606516994124602,scroll,,,43121812.5944314001,1606486522530880,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,,(referral)
20201104,1604506648217168,user_engagement,,,87538447.5563508595,1604312849109678,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Laptop and Cell Phone Stickers,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Stickers/Google+Laptop+and+Cell+Phone+Stickers.axd,,,
20201204,1607071474381973,scroll,,,6570662.5056854916,1607071469256152,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Raincoat Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Raincoat+Navy,,,
20201211,1607647242126772,page_view,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,google,https://shop.googlemerchandisestore.com/store.html?,<Other>
20201118,1605717358384821,page_view,,,49409543.6651698239,1605717358384821,desktop,Edge,Microsoft,Web,en-gb,No,Edge,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Accessories | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories,,,
20210116,1610786629530071,user_engagement,,,91133314.4607314875,1610786339198870,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Italy,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,google,https://shop.googlemerchandisestore.com/basket.html?,<Other>
20210111,1610349160805108,page_view,,,62380512.5516880951,1610349099977213,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20210116,1610786676772611,user_engagement,,,91133314.4607314875,1610786339198870,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Italy,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,google,https://shop.googlemerchandisestore.com/store.html?,<Other>
20210101,1609483853412613,page_view,,,4124604.0408794437,1609483706240554,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,https://shop.googlemerchandisestore.com/myaccount.html?,
20201109,1604923317720882,first_visit,,,5877056.8264936173,1604923317720882,desktop,Edge,Microsoft,Windows,en-gb,No,Edge,87.0,Spain,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201229,1609234316782393,view_item,,,63880945.9623251713,1609234099969847,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/store.html,shop.googlemerchandisestore.com,,(referral)
20201119,1605787654417853,page_view,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Mural Food Container,https://shop.googlemerchandisestore.com/Google+RMG+Redesign/Lifestyle/Mural+Food+Container,,,
20201106,1604667840683087,user_engagement,,,39919010.5415702485,1604667721074520,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201130,1606735633560424,view_item,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,(not set),Google Campus Bike Eco Tee Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Campus+Bike+Eco+Tee+Navy,,,
20201102,1604299944053281,user_engagement,,,5305709.9527087059,1604299885781743,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,shop.googlemerchandisestore.com,,(referral)
20210127,1611767678977965,user_engagement,,,46024734.0193565681,1611767652415420,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Indonesia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,shop.googlemerchandisestore.com,,(referral)
20201111,1605126206981050,first_visit,,,3979746.3137929056,1605126206981050,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201121,1605952427771944,page_view,,,11612577.0433044041,1605952343989527,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Indonesia,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/registersuccess.html,,,
20201105,1604542229386449,first_visit,,,4080192.0918946925,1604542229386449,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201211,1607647110175616,session_start,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201109,1604892054727767,page_view,,,5069477.3861817004,1604892054727767,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20210127,1611724321389082,first_visit,,,1311880.4784111271,1611724321389082,desktop,Edge,Microsoft,Web,en-ca,No,Edge,87.0,(not set),cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201211,1607647888467485,scroll,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201121,1605979001830292,page_view,,,48928753.7403881183,1605978976344883,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,shop.googlemerchandisestore.com,,(referral)
20201218,1608329809339111,session_start,,,35886983.3772940097,1608329809339111,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20210128,1611816318572982,page_view,,,7554751.0761651075,1611815949670790,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,https://shop.googlemerchandisestore.com/basket.html?,
20210104,1609755130576621,page_view,,,8741600.9025835554,1609754818275325,desktop,Edge,Microsoft,Windows,es-es,No,Edge,<Other>,China,cpc,<Other>,google,WEB,,,,,,,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Hoodie+Black,,,
20201109,1604892059817671,view_promotion,,,5069477.3861817004,1604892054727767,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201121,1605978994641069,user_engagement,,,48928753.7403881183,1605978976344883,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Mugs & Tumblers | Drinkware | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs+Tumblers,google,,<Other>
20210118,1610961163100158,scroll,,,6905027.1372385289,1610961087935483,desktop,Edge,Microsoft,Web,en-gb,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20201110,1604993340091626,scroll,,,87394555.7097650372,1604993329224447,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201204,1607070002668555,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,(not set),Google Canteen Bottle Black,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Canteen+Bottle+Black,,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,
20201204,1607068469591932,add_shipping_info,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,(not set),Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,https://shop.googlemerchandisestore.com/yourinfo.html?,
20201211,1607647788730525,select_item,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,google,,<Other>
20201211,1607647882546465,user_engagement,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,google,,<Other>
20201207,1607306439086992,scroll,,,1206832.9002959343,1607306405702448,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Return Policy,https://shop.googlemerchandisestore.com/store-policies/return-policy/,,,
20201104,1604506654183054,view_promotion,,,87538447.5563508595,1604312849109678,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20201118,1605731134775674,page_view,,,71738811.4746050586,1605731111792292,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,shop.googlemerchandisestore.com,,(referral)
20201103,1604401751566806,page_view,,,71689082.1438504199,1604314407805441,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,google,,<Other>
20201121,1605952343989527,page_view,,,11612577.0433044041,1605952343989527,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Indonesia,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,google,,<Other>
20201111,1605085786228774,user_engagement,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,,(referral)
20201202,1606882299698742,session_start,,,8581541742.0662656586,1606882299698742,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201211,1607647767750494,view_item,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,google,,<Other>
20210125,1611537640962681,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Socks | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Socks,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20210125,1611537624444049,scroll,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,,
20210122,1611323391448892,page_view,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20210104,1609742656848133,session_start,,,1053193.3273260382,1609742656848133,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201211,1607647306681445,user_engagement,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,google,https://shop.googlemerchandisestore.com/store.html?,<Other>
20201208,1607465893056816,page_view,,,15068969.4294022313,1607465845352113,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,shop.googlemerchandisestore.com,,(referral)
20201110,1604993334259364,view_promotion,,,87394555.7097650372,1604993329224447,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,google,,<Other>
20201219,1608408955045590,scroll,,,26173961.4886060824,1608408821483805,desktop,Edge,Microsoft,Web,en-us,No,Edge,<Other>,Portugal,cpc,<Other>,google,WEB,,,,,,,Google F/C Long Sleeve Charcoal,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Charcoal,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201102,1604309207030035,session_start,,,6561790.9743338187,1603981763737749,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Turkey,cpc,<Other>,google,WEB,,,,,,,Eco-Friendly | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly,,,
20210127,1611767675501493,page_view,,,46024734.0193565681,1611767652415420,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Indonesia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201102,1604299928707164,page_view,,,5305709.9527087059,1604299885781743,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,shop.googlemerchandisestore.com,,(referral)
20201108,1604798684913321,view_item,,,5811412.8962494256,1604796150060318,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Netherlands,cpc,<Other>,google,WEB,,,,,,(not set),Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,https://shop.googlemerchandisestore.com/?,
20201130,1606735849002261,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Toddler FC Tee Charcoal,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+FC+Tee+Charcoal,,,
20201130,1606735935934000,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,YouTube Crew Socks,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Crew+Socks,,,
20201130,1606736041228610,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Beekeepers Tee Mint,https://shop.googlemerchandisestore.com/Google+Redesign/ApparelGoogle+Beekeepers+Tee+Mint,,,
20210107,1610015053977140,page_view,,,2987002.8709835468,1610015053977140,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201211,1607649035343572,user_engagement,,,12441305.2166505281,1607649032135962,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Russia,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201130,1606735221903390,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Small Goods | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Small+Goods,,,
20201109,1604960922421163,page_view,,,39855608.9322854338,1604960908900759,desktop,Edge,Microsoft,<Other>,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,shop.googlemerchandisestore.com,,(referral)
20210125,1611537953276087,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201202,1606931745795795,user_engagement,,,5541369.1574772381,1606931425407282,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,google,,<Other>
20201204,1607068310514374,scroll,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Google Thermal Tumbler Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Tumbler+Navy,,https://shop.googlemerchandisestore.com/basket.html?,
20201204,1607068127714597,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20201104,1604506657387777,select_promotion,,,87538447.5563508595,1604312849109678,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,shop.googlemerchandisestore.com,,(referral)
20201116,1605536937229223,first_visit,,,5142351.6105293515,1605536937229223,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201207,1607306444279164,page_view,,,1206832.9002959343,1607306405702448,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Return Policy,https://shop.googlemerchandisestore.com/store-policies/return-policy/,shop.googlemerchandisestore.com,,(referral)
20201129,1606637224022931,user_engagement,,,65430482.1011979216,1606637206042588,desktop,Edge,Microsoft,Windows,fr,No,Edge,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,shop.googlemerchandisestore.com,,(referral)
20210111,1610332810183308,page_view,,,30166563.1841325576,1610332805134685,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Greece,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,,
20201231,1609411587844914,session_start,,,56032119.6255887892,1609411587844914,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,China,cpc,<Other>,google,WEB,,,,,,,Google Dino Game Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,,,
20210116,1610824501512463,page_view,,,6195525.7877699264,1610824501512463,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,India,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20210116,1610791801021270,page_view,,,48059972.8535075189,1610791797858064,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Taiwan,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201112,1605153449593202,page_view,,,1965004.8980420550,,desktop,Edge,Microsoft,Web,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20210107,1609982569559254,page_view,,,85512960.1747153540,1609982569559254,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,Canada,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20210128,1611815955064189,page_view,,,7554751.0761651075,1611815949670790,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,,,
20201109,1604892054727767,session_start,,,5069477.3861817004,1604892054727767,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201130,1606735791832005,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Android Pocket Onesie Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Onesie+Navy,,,
